"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Ficus microcarpa var hilli ","Fertilising","Fertilise with complete fertilisers till established. Fertilise container grown specimens with a complete nine month slow release fertiliser or organic slow release fertilisers during the growing season.","Fertilising","Fertilise with complete fertilisers till established. Fertilise container grown specimens with a complete nine month slow release fertiliser or organic slow release fertilisers during the growing season."
"Treemovals","Ficus microcarpa var hilli ","Pests / Diseases","Scale insects, thrips","Pests / Diseases","Scale insects, thrips"
"Treemovals","Ficus microcarpa var hilli ","Uses","Attracts seed eating birds and bats. Shade tree, street tree, screen tree, wind break tree, hedges, indoor plant, tubs when young and topiary. Do not plant near drains this tree has a vigorous root system.","Uses","Attracts seed eating birds and bats. Shade tree, street tree, screen tree, wind break tree, hedges, indoor plant, tubs when young and topiary. Do not plant near drains this tree has a vigorous root system."
"Treemovals","Ficus rubiginosa","common_name","Port Jackson Fig, Rusty Fig","common_name","Port Jackson Fig, Rusty Fig"
"Treemovals","Ficus rubiginosa","Family","Moraceae","Family","Moraceae"
"Treemovals","Ficus rubiginosa","Origins","New South Wales, most wide spread of the local figs.","Origins","New South Wales, most wide spread of the local figs."
"Treemovals","Ficus rubiginosa","Habit/ Form","A broad domed tree with a massive buttressed trunk, and aerial roots from the lower branches. Produces a shrubby plant in inland areas.","Habit/ Form","A broad domed tree with a massive buttressed trunk, and aerial roots from the lower branches. Produces a shrubby plant in inland areas."
"Treemovals","Ficus rubiginosa","Leaves","Alternate, oval / elliptic, to obovate with a broad apex and short broad drip tip, 150 - 250mm x 60 - 100mm, shiny dark green, pale green or rusty brown tomentose underneath. The tomentum can usually be felt if it cannot be seen.","Leaves","Alternate, oval / elliptic, to obovate with a broad apex and short broad drip tip, 150 - 250mm x 60 - 100mm, shiny dark green, pale green or rusty brown tomentose underneath. The tomentum can usually be felt if it cannot be seen."
"Treemovals","Ficus rubiginosa","Flowers","An invaginated inflorescence -flowers are held on the inside wall of the fig. In spring, summer and autumn.","Flowers","An invaginated inflorescence -flowers are held on the inside wall of the fig. In spring, summer and autumn."
"Treemovals","Ficus rubiginosa","Fruit","A pair of rounded figs, (a fig is an invaginated inflorescence - flowers are held on the inside wall of the fig) 8 - 14mm across, green ripening to yellow green with scattered warty growths in autumn.","Fruit","A pair of rounded figs, (a fig is an invaginated inflorescence - flowers are held on the inside wall of the fig) 8 - 14mm across, green ripening to yellow green with scattered warty growths in autumn."
"Treemovals","Ficus rubiginosa","Bark / Trunk","Smooth or rough grey bark on a large, sometimes massive buttressed trunk, with aerial roots from the lower branches.","Bark / Trunk","Smooth or rough grey bark on a large, sometimes massive buttressed trunk, with aerial roots from the lower branches."
"Treemovals","Ficus rubiginosa","Vigour / Longevity","Moderate to vigorous, long lived","Vigour / Longevity","Moderate to vigorous, long lived"
"Treemovals","Ficus rubiginosa","Environmental Requirements","Best growth in warm sunny positions.","Environmental Requirements","Best growth in warm sunny positions."
"Treemovals","Ficus rubiginosa","Hardiness","Mildly frost tolerant, second line salt tolerant.","Hardiness","Mildly frost tolerant, second line salt tolerant."
"Treemovals","Ficus rubiginosa","Soil / Drainage","Tolerates any well drained soil with reliable moisture, prefers a soil high in organic matter. Use a standard potting mix for potted indoor specimens.","Soil / Drainage","Tolerates any well drained soil with reliable moisture, prefers a soil high in organic matter. Use a standard potting mix for potted indoor specimens."
"Treemovals","Ficus rubiginosa","Pruning","Train to a single leader. Plant where there is enough space for this tree to develop to its mature size so it does not have to be pruned to contain its size.","Pruning","Train to a single leader. Plant where there is enough space for this tree to develop to its mature size so it does not have to be pruned to contain its size."
"Treemovals","Ficus rubiginosa","Watering","This tree is too large for long term artificial irrigation, only choose a naturally moist site.","Watering","This tree is too large for long term artificial irrigation, only choose a naturally moist site."
"Treemovals","Ficus rubiginosa","Fertilising","Apply complete fertilisers in spring till established.","Fertilising","Apply complete fertilisers in spring till established."
"Treemovals","Ficus rubiginosa","Pests / Diseases"," ","Pests / Diseases"," "
"Treemovals","Ficus rubiginosa","Uses","Attracts seed eating birds and bats. Shade tree, screen tree, specimen tree, wind break, tubs and bonsai. Do not plant near drains this tree has a vigorous root system.","Uses","Attracts seed eating birds and bats. Shade tree, screen tree, specimen tree, wind break, tubs and bonsai. Do not plant near drains this tree has a vigorous root system."
"Treemovals","Fraxinus angustifolia var Raywoodii ","common_name","Claret Ash","common_name","Claret Ash"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Family","Oleaceae","Family","Oleaceae"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Origins","Seedling variant of uncertain parentage, found in an Adelaide Nursery.","Origins","Seedling variant of uncertain parentage, found in an Adelaide Nursery."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Habit/ Form","A single trunked narrow domed tree when young, aging to a medium domed tree.","Habit/ Form","A single trunked narrow domed tree when young, aging to a medium domed tree."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Leaves","Opposite to three whorled, imparipinnate with 7 to 11 lanceolate leaflets, 60 -100mm x 1 -25mm, margin serrate, shiny dark green, turning claret red in autumn. Does not colour as well in warm areas the leaves age to a purple black.","Leaves","Opposite to three whorled, imparipinnate with 7 to 11 lanceolate leaflets, 60 -100mm x 1 -25mm, margin serrate, shiny dark green, turning claret red in autumn. Does not colour as well in warm areas the leaves age to a purple black."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Flowers","Of no decorative value","Flowers","Of no decorative value"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Fruit","A yellow/ brown single, elongate lanceolate samara in upright clusters, in autumn.","Fruit","A yellow/ brown single, elongate lanceolate samara in upright clusters, in autumn."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Bark / Trunk","Branchlets have olive green bark and large, felty, brown black buds. The bark on the trunk becomes rough and grey with age.","Bark / Trunk","Branchlets have olive green bark and large, felty, brown black buds. The bark on the trunk becomes rough and grey with age."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Vigour / Longevity","Moderately vigorous, long lived.","Vigour / Longevity","Moderately vigorous, long lived."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Environmental Requirements","Needs sunny positions and a cool climate for best autumn foliage colour.","Environmental Requirements","Needs sunny positions and a cool climate for best autumn foliage colour."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Hardiness","Hardy to - 5Â°C.","Hardiness","Hardy to - 5Â°C."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Soil / Drainage","Better quality soils give the best results. Although hardy to any soil with reasonable drainage and reliable water in summer.","Soil / Drainage","Better quality soils give the best results. Although hardy to any soil with reasonable drainage and reliable water in summer."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Pruning","Train to a single leader when young, then let the natural habit develop.","Pruning","Train to a single leader when young, then let the natural habit develop."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Watering","Keep well watered to grow this tree vigorously to help establish a strong single leader.","Watering","Keep well watered to grow this tree vigorously to help establish a strong single leader."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Fertilising","Apply a complete fertiliser in late winter for spring growth till established.","Fertilising","Apply a complete fertiliser in late winter for spring growth till established."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Pests / Diseases"," ","Pests / Diseases"," "
"Treemovals","Fraxinus angustifolia var Raywoodii ","Uses","Street tree, shade tree, avenue tree and autumn colour contrast tree.","Uses","Street tree, shade tree, avenue tree and autumn colour contrast tree."
"Treemovals","Fraxinus excelsior Aurea ","common_name","Golden Ash, Golden European Ash","common_name","Golden Ash, Golden European Ash"
"Treemovals","Fraxinus excelsior Aurea ","Family","Oleaceae","Family","Oleaceae"
"Treemovals","Fraxinus excelsior Aurea ","Origins","Species from Great Britain and Europe","Origins","Species from Great Britain and Europe"
"Treemovals","Fraxinus excelsior Aurea ","Habit/ Form","A single trunked tree with a conical crown when young, becoming broad domed with age.","Habit/ Form","A single trunked tree with a conical crown when young, becoming broad domed with age."
"Treemovals","Fraxinus excelsior Aurea ","Leaves","Opposite to three whorled, imparipinnate with 5 to 11 lanceolate leaflets, 50 -100mm x 20 -40mm, margin serrate, bright yellow aging to bright green in summer, turning butter yellow in autumn. Does not colour as well in warm areas.","Leaves","Opposite to three whorled, imparipinnate with 5 to 11 lanceolate leaflets, 50 -100mm x 20 -40mm, margin serrate, bright yellow aging to bright green in summer, turning butter yellow in autumn. Does not colour as well in warm areas."
