"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Castanospermum australe","description","Evergreen large tree (20m x 8m) with a dense rounded canopy from Qld; NSW and New Caledonia. Glossy dark green pinnate leaves and low spreading branches. Sprays of red and yellow pea-shaped flowers in spring followed by large cylindrical pods. Useful specimen or shade tree for large gardens. Potentially invasive root system. Avoid planting close to structures. Young plants make good pot plants. Prefers moist fertile well drained soil. Frost tolerant.","description","Evergreen large tree (20m x 8m) with a dense rounded canopy from Qld; NSW and New Caledonia. Glossy dark green pinnate leaves and low spreading branches. Sprays of red and yellow pea-shaped flowers in spring followed by large cylindrical pods. Useful specimen or shade tree for large gardens. Potentially invasive root system. Avoid planting close to structures. Young plants make good pot plants. Prefers moist fertile well drained soil. Frost tolerant."
"Sydney_water","Casuarina glauca","Plant origin","Indigenous (Estuarine locations in Qld and NSW (Sydney).)","Plant origin","Indigenous (Estuarine locations in Qld and NSW (Sydney).)"
"Sydney_water","Casuarina glauca","common_name","Swamp Oak","common name","Swamp Oak"
"Sydney_water","Casuarina glauca","description","Evergreen pyramidal tree when young becoming rounded and contorted with age (18m x 6m) from estuarine locations in Qld and NSW (including Sydney). Slightly pendulous branches with leaves reduced to triangular scales around the stem. Globular to cylindrical cones. Useful mass planted for a screen; windbreak or erosion control or as a specimen and shade tree. Adaptable to all soils. Very tolerant to salinity. Frost and drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen pyramidal tree when young becoming rounded and contorted with age (18m x 6m) from estuarine locations in Qld and NSW (including Sydney). Slightly pendulous branches with leaves reduced to triangular scales around the stem. Globular to cylindrical cones. Useful mass planted for a screen; windbreak or erosion control or as a specimen and shade tree. Adaptable to all soils. Very tolerant to salinity. Frost and drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Catalpa bignonioides","Plant origin","Non indigenous (USA)","Plant origin","Non indigenous (USA)"
"Sydney_water","Catalpa bignonioides","common_name","Tree Bignonia","common name","Tree Bignonia"
"Sydney_water","Catalpa bignonioides","description","Deciduous tree with a spreading crown (15m x 8m) from the USA. Large ovate to cordate leaves with an unpleasant odour when crushed. Erect terminal panicles of whitish pink frilly bell flowers with purple and yellow markings followed by cylindrical pendant pods. Useful as a shade or feature tree. Hardy. Grafted dwarf form 'Nana' available for formal topiary. Can be prone to branch fall from brittle branches. Frost and drought tolerant.","description","Deciduous tree with a spreading crown (15m x 8m) from the USA. Large ovate to cordate leaves with an unpleasant odour when crushed. Erect terminal panicles of whitish pink frilly bell flowers with purple and yellow markings followed by cylindrical pendant pods. Useful as a shade or feature tree. Hardy. Grafted dwarf form 'Nana' available for formal topiary. Can be prone to branch fall from brittle branches. Frost and drought tolerant."
"Sydney_water","Ceanothus x Blue Pacific","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Ceanothus x Blue Pacific","common_name","Californian Lilac","common name","Californian Lilac"
"Sydney_water","Ceanothus x Blue Pacific","description","Evergreen large round shrub (2m x 2.5m) from North America. Lance shaped glossy dark green leaves. Dense clusters of small lightly scented blue flowers at the tips of new growth in spring to summer. Useful as a specimen or in groups for its colourful flower display. Salt spray tolerant. Needs full sun and free draining soil. Best near a north facing wall. Frost and drought tolerant.","description","Evergreen large round shrub (2m x 2.5m) from North America. Lance shaped glossy dark green leaves. Dense clusters of small lightly scented blue flowers at the tips of new growth in spring to summer. Useful as a specimen or in groups for its colourful flower display. Salt spray tolerant. Needs full sun and free draining soil. Best near a north facing wall. Frost and drought tolerant."
"Sydney_water","Cedrus atlantica Glauca","Plant origin","Non indigenous (Algeria & Morocco)","Plant origin","Non indigenous (Algeria & Morocco)"
"Sydney_water","Cedrus atlantica Glauca","common_name","Blue Cedar","common name","Blue Cedar"
"Sydney_water","Cedrus atlantica Glauca","description","Evergreen pyramidal shaped coniferous tree becoming flat topped with age (20m x 10m) from Algeria and Morocco. Silvery blue thick narrow needle-like leaves in spirals. Erect cylindrical cone fruit in autumn. Useful as a large specimen tree. Tolerates wide range of soil types. Sensitive to poor drainage. Frost tolerant.","description","Evergreen pyramidal shaped coniferous tree becoming flat topped with age (20m x 10m) from Algeria and Morocco. Silvery blue thick narrow needle-like leaves in spirals. Erect cylindrical cone fruit in autumn. Useful as a large specimen tree. Tolerates wide range of soil types. Sensitive to poor drainage. Frost tolerant."
"Sydney_water","Cedrus deodara","Plant origin","Non indigenous (Himalayas)","Plant origin","Non indigenous (Himalayas)"
"Sydney_water","Cedrus deodara","common_name","Himalayan Cedar","common name","Himalayan Cedar"
"Sydney_water","Cedrus deodara","description","Evergreen pyrimidal shaped conifer with slightly pendulous branches (18m x 8m) from the Himalayas. Pale green to grey green needle-like leaves. Barrel shaped glaucous cones ripening to brown. Useful as a shade tree in large gardens or background to shrubbery. Sensitive to salinity. Frost tolerant.","description","Evergreen pyrimidal shaped conifer with slightly pendulous branches (18m x 8m) from the Himalayas. Pale green to grey green needle-like leaves. Barrel shaped glaucous cones ripening to brown. Useful as a shade tree in large gardens or background to shrubbery. Sensitive to salinity. Frost tolerant."
"Sydney_water","Cedrus libani","Plant origin","Non indigenous (Lebanon and Syria)","Plant origin","Non indigenous (Lebanon and Syria)"
"Sydney_water","Cedrus libani","common_name","Cedar of Lebanon","common name","Cedar of Lebanon"
"Sydney_water","Cedrus libani","description","Evergreen spreading coniferous tree with tiered arching branches (25m x 15m) from Lebanon and Syria. Spirally arranged glossy grey green needle-like leaves. Greyish pink cones. Useful specimen for large cool climate gardens. Very long lived. Prefers fertile and moist well drained soil. Frost tolerant. Drought sensitive.","description","Evergreen spreading coniferous tree with tiered arching branches (25m x 15m) from Lebanon and Syria. Spirally arranged glossy grey green needle-like leaves. Greyish pink cones. Useful specimen for large cool climate gardens. Very long lived. Prefers fertile and moist well drained soil. Frost tolerant. Drought sensitive."
"Sydney_water","Celosia cristata","Plant origin","Non indigenous (Asia)","Plant origin","Non indigenous (Asia)"
"Sydney_water","Celosia cristata","common_name","Cockscomb","common name","Cockscomb"
"Sydney_water","Celosia cristata","description","Evergreen, erect perennial grown as an annual (0.6 m x 0.3 m) from Asia. Bright green, lanceolate leaves tinged with red. Tightly packed velvety ruffled flowers in shades of red, pink or gold throughout summer. Useful for colour in mass display and cut flower. Dwarf varieties available. Needs full sun and well drained soil. Frost and drought sensitive.","description","Evergreen, erect perennial grown as an annual (0.6 m x 0.3 m) from Asia. Bright green, lanceolate leaves tinged with red. Tightly packed velvety ruffled flowers in shades of red, pink or gold throughout summer. Useful for colour in mass display and cut flower. Dwarf varieties available. Needs full sun and well drained soil. Frost and drought sensitive."
"Sydney_water","Celtis australis","Plant origin","Non indigenous (Mediterranean region)","Plant origin","Non indigenous (Mediterranean region)"
"Sydney_water","Celtis australis","common_name","European Hackberry","common name","European Hackberry"
"Sydney_water","Celtis australis","description","Deciduous spreading tree (15m x 5m) from the Mediterranean region. Rough textured dark green lanceolate leaves with serrate margins. Insignificant flowers followed by small; hard purple black fruit. Useful as a shade tree in poor soil. Invasive root potential. Avoid planting close to structures. Potential for becoming weedy near bushland areas. Prefers well drained soil. Frost sensitive. Drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Deciduous spreading tree (15m x 5m) from the Mediterranean region. Rough textured dark green lanceolate leaves with serrate margins. Insignificant flowers followed by small; hard purple black fruit. Useful as a shade tree in poor soil. Invasive root potential. Avoid planting close to structures. Potential for becoming weedy near bushland areas. Prefers well drained soil. Frost sensitive. Drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
