"study","species","trait_name","value","trait_name_original","value_original"
"Benaranurseries","Nandina domestica","foliage_colour","gold","Foliage Colour","Gold, Green, Lime, Red"
"Benaranurseries","Nandina domestica","foliage_colour","red","Foliage Colour","Crimson, Green, Red"
"Benaranurseries","Prunus persica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Nephrolepis exaltata ","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Nerium oleander","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Olea europaea","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Olea europaea","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Olearia axillaris","foliage_colour","greygreen","Foliage Colour","Grey"
"Benaranurseries","Olearia lanuginosa","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Ophiopogon jaburan","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ophiopogon japonicus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ophiopogon intermedians","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","Origanum hyrbid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Orthrosanthus multiflorus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Petroselinum hortense","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Patersonia occidentalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pyrus communis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pyrus pyrofolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pennisetum setaceum","foliage_colour","burgundy","Foliage Colour","Burgundy"
"Benaranurseries","Peperomia obtusifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Peperomia scandens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Petunia x hybrida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Petunia hybridx ","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Philodendron cordatum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Philodendron bipinnatifidum","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","Phlebodium aureum","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Phoenix canariensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Phoenix roebellinii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Phormium tenax","foliage_colour","bronze","Foliage Colour","Bronze, Brown, Burgundy"
"Benaranurseries","Phormium Golden Ray","foliage_colour","green","Foliage Colour","Green, Orange, Red, Yellow"
"Benaranurseries","Piper sarmentosum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pisonia brunoniana","foliage_colour","cream","Foliage Colour","Cream, White, Yellow"
"Benaranurseries","Pittosporum tobira","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Platanus acerifolia","foliage_colour","green","Foliage Colour","Green, Orange"
"Benaranurseries","Platanus orientalis","foliage_colour","green","Foliage Colour","Green, Orange"
"Benaranurseries","Prunus salicina","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Plumeria rubra","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Polygala myrtifolia x oppositifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Portulacaria oleracea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Portulaca grandiflora","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Prunus cerasifera","foliage_colour","burgundy","Foliage Colour","Maroon, Purple"
"Benaranurseries","Prunus x hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pteris cretica","foliage_colour","green","Foliage Colour","Green, White"
"Benaranurseries","Cucurbita maxima","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pyrus calleryana","foliage_colour","green","Foliage Colour","Green, Orange, Purple, Red, Yellow"
"Benaranurseries","Pyrus calleryana","foliage_colour","green","Foliage Colour","Green, Orange, Red"
"Benaranurseries","Pyrus calleryana","foliage_colour","green","Foliage Colour","Green, Orange, Red, Yellow"
"Benaranurseries","Pyrus calleryana","foliage_colour","green","Foliage Colour","Green, Purple, Red"
"Benaranurseries","Pyrus calleryana","foliage_colour","green","Foliage Colour","Green, Grey, Red, Silver"
"Benaranurseries","Pyrus ussuriensis","foliage_colour","green","Foliage Colour","Green, Orange, Red, Yellow"
"Benaranurseries","Radermachera gigantea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rhaphiolepis indica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rhaphiolepis indica","foliage_colour","bronze","Foliage Colour","Bronze, Green"
"Benaranurseries","Rhaphiolepis indica 'Rapopink' PBR","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rhapis excelsa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rhipsalis cereuscula","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Tradescantia spathacea","foliage_colour","green","Foliage Colour","Green, Purple"
"Benaranurseries","Cucumis melo","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rosmarinus officinalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Rosmarinus officinalis","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Russelia equisetiformis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Salvia splendens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Sanseveiria cylindrica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Sansevieria cylindrica","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Sansevieria trifasciata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Sansevieria trifasciata","foliage_colour","gold","Foliage Colour","Gold, Green"
"Benaranurseries","Sansevieria trifasciata","foliage_colour","green","Foliage Colour","Green, Grey, Yellow"
"Benaranurseries","Scaevola aemula","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Scaevola crassifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Scaevola humilis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Scaevola hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Schefflera actinophylla","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Sedum morganianum","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Sedum tetractinum","foliage_colour","bronze","Foliage Colour","Copper, Green, Lime"
"Benaranurseries","Sedum mexicanum","foliage_colour","gold","Foliage Colour","Gold, Green, Yellow"
"Benaranurseries","Sedum crassulaceae","foliage_colour","cream","Foliage Colour","Cream, Green, White"
"Benaranurseries","Sedum spurium","foliage_colour","burgundy","Foliage Colour","Maroon, Purple"
"Benaranurseries","Sedum rubrotinctum","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Sedum kamtschaticum","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","Senecio mandraliscae","foliage_colour","bluegreen","Foliage Colour","Blue"
"Benaranurseries","Senecio radicans","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Senecio rowleyanus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Sida fallax","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Spathiphyllum hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Spathoglottis Mellow Yellow","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Stachys byzantina ","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Limonium sinuatum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Strelitzia reginae","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Helianthus annuus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lathyrus odoratus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Syzygium australe","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Syzygium australe","foliage_colour","bronze","Foliage Colour","Copper, Gold, Green, Orange, Red"
"Benaranurseries","Syzygium australe","foliage_colour","bronze","Foliage Colour","Bronze, Green, Orange, Red"
"Benaranurseries","Thyrptomene saxicola","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Thryptomene saxicola","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Thuja occidentalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Thuja orientalis","foliage_colour","bronze","Foliage Colour","Bronze, Gold, Green"
"Benaranurseries","Tysanolaena maxima","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","Tipuana tipu","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Solanum lycopersicum L.","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Abelia grandiflora","foliage_colour","green","Foliage Colour","Bronze, Green"
"Benaranurseries","Abelia grandiflora aurea","foliage_colour","yellow","Foliage Colour","Green, Yellow"
"Benaranurseries","Acacia cognata","foliage_colour","green","Foliage Colour","Burgundy, Green"
"Benaranurseries","Acacia cognata","foliage_colour","lightgreen","Foliage Colour","Green, Lime"
"Benaranurseries","Acalypha wilkesiana","foliage_colour","burgundy","Foliage Colour","Crimson, Maroon, Red"
"Benaranurseries","Acmena smithii minor","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Acmena smithii","foliage_colour","green","Foliage Colour","Bronze, Green, Yellow"
"Benaranurseries","Acmena smithii","foliage_colour","lightgreen","Foliage Colour","Green, Lime"
"Benaranurseries","ADENANTHOS cunningham. prostra","foliage_colour","green","Foliage Colour","Copper, Green, Grey, Silver"
"Benaranurseries","Adenanthos sericeus","foliage_colour","greygreen","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Adenanthos sericeus","foliage_colour","silver_foliage","Foliage Colour","Green, Silver"
"Benaranurseries","Adenanthos sericea","foliage_colour","greygreen","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Agave attenuata","foliage_colour","yellow","Foliage Colour","Green, Yellow"
"Benaranurseries","Agave attenuata","foliage_colour","green","Foliage Colour","Blue, Green"
"Benaranurseries","Agonis flexuosa","foliage_colour","green","Foliage Colour","Burgundy, Green"
"Benaranurseries","Agonis flexuosa","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Ajuga reptans","foliage_colour","burgundy","Foliage Colour","Bronze, Burgundy, Cream, Green, Pink"
"Benaranurseries","Alcantarea imperialis","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Aloe vera","foliage_colour","yellow","Foliage Colour","Green, Yellow"
"Benaranurseries","Alternanthera dentata","foliage_colour","purple","Foliage Colour","Burgundy, Purple"
"Benaranurseries","Anigozanthos rufus","foliage_colour","greygreen","Foliage Colour","Green, Grey"
"Benaranurseries","Beta vulagris","foliage_colour","red","Foliage Colour","Purple, Red"
"Benaranurseries","Beta vulgaris","foliage_colour","green","Foliage Colour","Burgundy, Green"
"Benaranurseries","Beta vulagris","foliage_colour","yellow","Foliage Colour","Green, Yellow"
"Benaranurseries","Blechnum gibbum","foliage_colour","silver_foliage","Foliage Colour","Green, Silver"
"Benaranurseries","Breynia nivosa","foliage_colour","pinkred","Foliage Colour","Green, Pink, White"
"Benaranurseries","Callistemon salignus","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Callistemon salignus hybrid","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Callistemon viminalis","foliage_colour","green","Foliage Colour","Blue, Green, Silver"
"Benaranurseries","Calothamnus graniticus","foliage_colour","greygreen","Foliage Colour","Green, Grey"
"Benaranurseries","Calothamnus quadrifidus","foliage_colour","greygreen","Foliage Colour","Green, Grey"
"Benaranurseries","Calothamnus quadrifidus prostrate","foliage_colour","greygreen","Foliage Colour","Green, Grey"
"Benaranurseries","Celosia argentea plumosa","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Cercis canadensis","foliage_colour","purple","Foliage Colour","Bronze, Purple, Red"
"Benaranurseries","Solenostemon scutellariodes","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Coleus blumei","foliage_colour","green","Foliage Colour","Cream, Green, Maroon, Orange, Pink, Red, Yellow"
"Benaranurseries","Cordyline australis","foliage_colour","burgundy","Foliage Colour","Black, Burgundy"
"Benaranurseries","Cordyline australis","foliage_colour","red","Foliage Colour","Burgundy, Red"
"Benaranurseries","Cordyline banksii","foliage_colour","cream","Foliage Colour","Brown, Cream, Green"
"Benaranurseries","Cordyline banksii","foliage_colour","pinkred","Foliage Colour","Burgundy, Pink, Purple"
"Benaranurseries","Cordyline hybrid","foliage_colour","burgundy","Foliage Colour","Brown, Burgundy, Red"
"Benaranurseries","Cordyline terminalis","foliage_colour","pinkred","Foliage Colour","Burgundy, Pink"
"Benaranurseries","Correa pulchella","foliage_colour","green","Foliage Colour","Gold, Green"
"Benaranurseries","Corymbia ficifolia","foliage_colour","greygreen","Foliage Colour","Green, Grey"
"Benaranurseries","Cotyledon orbiculata","foliage_colour","purple","Foliage Colour","Grey, Purple, Silver"
"Benaranurseries","Cotyledon orbiculata","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Crassula capitela thyriflora","foliage_colour","green","Foliage Colour","Bronze, Green, Red"
"Benaranurseries","Cuphea hyssopifolia","foliage_colour","yellow","Foliage Colour","Green, Yellow"
"Benaranurseries","Cupressocyparis leylandii","foliage_colour","green","Foliage Colour","Gold, Green, Yellow"
"Benaranurseries","Cupressus sempervirens","foliage_colour","green","Foliage Colour","Blue, Green"
"Benaranurseries","Dahlia variabilis","foliage_colour","green","Foliage Colour","Bronze, Green"
"Benaranurseries","Darwinia citriodora","foliage_colour","green","Foliage Colour","Blue, Green"
"Benaranurseries","Dianella caerula","foliage_colour","greygreen","Foliage Colour","Blue, Grey"
"Benaranurseries","Dianella tasmanica","foliage_colour","red","Foliage Colour","Green, Red"
"Benaranurseries","Dianella hybrid","foliage_colour","gold","Foliage Colour","Cream, Gold, White"
